X,Y,OBJECTID,DeviceId,DeviceRef,DeviceName,DeviceText,SubBuildingName,BuildingName,BuildingNumber,Thoroughfare,Street,DoubDep_Locality,Dep_Locality,PostTown,County,PostCode,UPRN,LocationShDesc,LocationLgDesc,Manufacturer,Model,PublishStatusID,DateCreated,DateUpdated,Attribution,OwnOrgName,OwnSchemeCode,OwnWebsite,OwnTelephoneNo,CtlOrgName,CtlSchemeCode,CtlWebsite,CtlTelephoneNo,Open24Hours,DeviceNetworks,DeviceStatus,PublishStatus,DeviceValidated,Moderated,LastUpdated,LastUpdatedBy,PaymentReq,PaymentDet,SubsRequired,SubsDetails,ParkingFees,ParkingFeesDet,ParkingFeesUrl,AccRestrict,AccRestrictDet,PhysRestrict,PhysRestrictText,OnStreet,LocationType,Bearing,Access24Hours,Easting,Northing,Latitude,Longitude
359503.0293,177368.7535,270,10b1c65d0c68e5cdc33ba638226e1f34,RV00012,Revive_BCC,,,Horfield Leisure Centre,,,Dorian Road,,,Horfield,Gloucestershire,BS7 0XW,,,,Efacec,EFC-QC45M-50J50C43T,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Leisure centre,,No,359503.0292623,177368.75349844,51.493801,-2.584722
358483.5124,173882.397299999,271,fa42af438e58b799189dd26386f5870f,RV00021,Revive_BCC,,,Kingsdown Sports Centre,,,Portland Street,,,Bristol,Gloucestershire,BS2 8HL,,,,Efacec,EFC-QC45M-50J50C22S,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Leisure centre,,No,358483.51237135,173882.39732638,51.462381,-2.598996
359646.5487,168010.6852,272,026e4ab9d68f3537b91f1930471a999c,RV01086,Revive_BCC_02,,,The Bottle Yard Studios,,,Whitchurch Ln,,,Bristol,Gloucestershire,BS14 0BH,,,,Alfen,ALF-EVE-22S22S+1FC,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Workplace car park,,No,359646.5487001,168010.68517995,51.409672,-2.581583
365290.6204,173827.749700001,273,569ecf915c058ef742476b420dd955a0,RV01083,Revive_NSC,,,Kingswood Civic Centre,,,High St,,,Bristol,Gloucestershire,BS15 9TR,,,,Alfen,ALF-EVE-22S22S+2FC,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Public car park,,No,365290.62035721,173827.74973224,51.462349,-2.50101
336791.0969,162360.487299999,274,39e3c937f428b2db3aac75d1810ba917,RV01054,Revive_NSC,,,Worle Parkway Station Car Park,,,Worle Station Approach,,,Weston-Super-Mare,Somerset,BS24 7EP,,,,Alfen,ALF-EVE-22S22S+1FC,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,336791.09691826,162360.48726656,51.356781,-2.909155
336791.0969,162360.487299999,275,fbacc8550f2b875be5fcebd320cf0def,RV01053,Revive_NSC,,,Worle Parkway Station Car Park,,,Worle Station Approach,,,Weston-Super-Mare,Somerset,BS24 7EP,,,,Alfen,ALF-EVE-22S22S+1FC,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,336791.09691826,162360.48726656,51.356781,-2.909155
331560.2892,161955.3485,276,a1bee5446be12732b5925a84e87e8e6d,RV01077,Revive_NSC,,,Melrose Car Park,,,Knightstone Rd,,,Weston-Super-Mare,Somerset,BS23 2AW,,,,Alfen,ALF-EVE-22S22S+1FC,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Public car park,,No,331560.2891522,161955.34852675,51.352531,-2.984188
336791.0969,162360.487299999,277,4c00379ca6384f96cdcb1301e1b8f1a7,RV01052,Revive_NSC,,,Worle Parkway Station Car Park,,,Worle Station Approach,,,Weston-Super-Mare,Somerset,BS24 7EP,,,,Alfen,ALF-EVE-22S22S+1FC,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,336791.09691826,162360.48726656,51.356781,-2.909155
331560.2892,161955.3485,278,c498048d36b308f7cb485accdab250c7,RV01078,Revive_NSC,,,Melrose Car Park,,,Knightstone Rd,,,Weston-Super-Mare,Somerset,BS23 2AW,,,,Alfen,ALF-EVE-22S22S+1FC,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Other,,No,331560.2891522,161955.34852675,51.352531,-2.984188
369528.1512,182460.9639,279,8754655b961499e6d07468741123e8e1,RV01074,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:39+00,2022/12/16 15:58:39+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
378198.1503,173794.8379,280,6c7bba35f030d91de926e61f3857597f,RV01075,Revive_SGC,,,Marshfield Community Centre,,,Hayfield,,,Marshfield,Wiltshire,SN14 8NZ,,,,Alfen,ALF-EVE-22S22S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Public car park,,No,378198.15028436,173794.83793125,51.4627,-2.315213
369528.1512,182460.9639,281,02b4ec8cbcb99b815202dfbd32efc2ef,RV01062,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,282,7e96c0d5321335207e7ae3aee2e3c0c2,RV01073,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,283,c4d756fe15f4fe144ecf5ae11608eaa3,RV01068,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,284,fd5511863b34261fca6b38446c2f8cf5,RV01065,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
360346.7279,179178.4374,285,9139b1db586a2f7827dd2d5bcbdea2b5,RV00025,Revive_SGC,,,"Church Road, Filton ",,,Church Road,,,Filton,Gloucestershire,BS34 7BT,,,,Efacec,EFC-QC45A-50J50C22S,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Public car park,,No,360346.72789979,179178.43743894,51.510132,-2.572774
369528.1512,182460.9639,286,90891a9a4f5917b3f05a0e7b18f49bd4,RV01067,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,287,5a8bd9b875ddf291b7157df85990e450,RV01072,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,288,e6322bc89f0f2adca58d6627d9f1956b,RV01056,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,289,7f6aa77b439ebf5b2c8b99630a3d13d7,RV01066,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,290,128bc305cdf315b55f8eea137ed64d50,RV01059,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,291,abe2085936f468a6fe59e3e75aa5d596,RV01064,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,292,bc85d71ef1e149b6ec1860da7c1190c4,RV01070,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,293,b05e8cb4d6c9f8c7258d6063a8a505b1,RV01069,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,294,5860b0a0615eccd102c14f8a8ea9a8b4,RV01061,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.001,182436.051899999,295,b79b2c26f5b1fa8686fdfcf5f05f7c23,RV01057,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:40+00,2022/12/16 15:58:40+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.00103381,182436.051905,51.539994,-2.440762
369528.1512,182460.9639,296,2b01a45168fa607f6490a52cf242a725,RV01058,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:41+00,2022/12/16 15:58:41+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
369528.1512,182460.9639,297,03209a36cc1279cc7bd51e597575c931,RV01071,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:41+00,2022/12/16 15:58:41+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
365321.2917,172327.312899999,298,b9b3cf3a9daa40c3465a90689a136684,RV00029,Revive_SGC,,,Longwell Green Leisure Centre,,,Avon Ring Road Aspects Leisure Park - Unit 2,,,Longwell Green,Gloucestershire,BS15 9LA,,,,Efacec,EFC-QC45M-50J50C43T,1,2022/12/16 15:58:41+00,2022/12/16 15:58:41+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Leisure centre,,No,365321.29166818,172327.3128853,51.44886,-2.500421
369528.1512,182460.9639,299,093cf29c3c102e14a330d18c486d447a,RV01060,Revive_SGC,,,Yate Park and Ride,,,41 Kenilworth,,,Yate,Gloucestershire,BS37 5AF,,,,Alfen,ALF-EVE-7S7S+2FC,1,2022/12/16 15:58:41+00,2022/12/16 15:58:41+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Park & Ride site,,No,369528.15115765,182460.96391079,51.540218,-2.440762
362216.1487,182024.6162,300,6517a22a11145128f8fd7ef18253538b,RV00028,Revive_SGC,,,Bradley Stoke Leisure Centre,,,Fiddlers Wood Lane,,,Bradley Stoke,Gloucestershire,BS32 9BS,,,,Efacec,EFC-QC45M-50J50C43T,1,2022/12/16 15:58:41+00,2022/12/16 15:58:41+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Leisure centre,,No,362216.14873202,182024.61619188,51.535851,-2.546144
358335.4551,180637.9176,301,7aabe0f99d413f0aa5ca70299a2b888a,RV01043,Revive_SGC,,,"The Venue, Cribbs Causeway",,,"The Venue, Cribbs Causeway",,, Cribbs Causeway,Gloucestershire,BS10 7SR,,,,Alfen,ALF-EVE-22S22S+2FC,1,2022/12/16 15:58:41+00,2022/12/16 15:58:41+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Retail car park,,No,358335.4551065,180637.91757906,51.523109,-2.601927
358335.4551,180637.9176,302,a5832bca21b4762568dba260e74cc93c,RV01044,Revive_SGC,,,"The Venue, Cribbs Causeway",,,"The Venue, Cribbs Causeway",,, Cribbs Causeway,Gloucestershire,BS10 7SR,,,,Alfen,ALF-EVE-22S22S+2FC,1,2022/12/16 15:58:41+00,2022/12/16 15:58:41+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Retail car park,,No,358335.4551065,180637.91757906,51.523109,-2.601927
366384.5342,176173.7859,303,e5d26dd64199d2126033f64cd6cc94b5,RV01050,Revive_SGC,,,St James Street Car Park,,,St James Street,,,Bristol,Gloucestershire,BS16 9HE,,,,Alfen,ALF-EVE-22S22S+2FC,1,2022/12/16 15:58:41+00,2022/12/16 15:58:41+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Public car park,,No,366384.534221,176173.7858695,51.483509,-2.485488
358335.4551,180637.9176,304,af0a19cbbf7ec9e02e05bfa2e227ba21,RV01041,Revive_SGC,,,"The Venue, Cribbs Causeway",,,"The Venue, Cribbs Causeway",,, Cribbs Causeway,Gloucestershire,BS10 7SR,,,,Alfen,ALF-EVE-22S22S+2FC,1,2022/12/16 15:58:41+00,2022/12/16 15:58:41+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,www.geniepoint.co.uk,No,,,No,,No,,No,Retail car park,,No,358335.4551065,180637.91757906,51.523109,-2.601927
